episode,total_reward,avg_reward_per_drone,avg_pdr,avg_delay_ms,avg_hop,avg_trust,avg_disconnect,avg_detection
284,-9142.1802,-914.2180,0.1321,230.1384,1.0625,0.3180,0.7433,0.2583
285,-8727.2689,-872.7269,0.1347,227.5577,1.0519,0.3213,0.7337,0.2617
286,-8985.3924,-898.5392,0.1275,230.6410,1.0780,0.3153,0.7444,0.2483
287,-8810.1331,-881.0133,0.1283,226.9652,1.0925,0.3218,0.7307,0.2600
288,-8951.5198,-895.1520,0.1340,228.1499,1.0816,0.3190,0.7356,0.2517
289,-9019.0636,-901.9064,0.1259,229.3478,1.0838,0.3178,0.7400,0.2550
290,-8924.4825,-892.4483,0.1354,228.9835,1.0674,0.3196,0.7393,0.2600
291,-8979.2442,-897.9244,0.1338,228.9873,1.0844,0.3175,0.7389,0.2533
292,-8942.6836,-894.2684,0.1315,228.7455,1.0815,0.3187,0.7378,0.2567
293,-8696.6629,-869.6663,0.1363,227.2493,1.0752,0.3214,0.7326,0.2600
294,-8979.6155,-897.9616,0.1266,229.1768,1.0800,0.3172,0.7385,0.2517
295,-8867.7401,-886.7740,0.1370,227.2958,1.0758,0.3229,0.7333,0.2567
296,-8967.3607,-896.7361,0.1333,228.9857,1.0892,0.3171,0.7389,0.2533
297,-8856.0722,-885.6072,0.1267,228.8432,1.0775,0.3190,0.7381,0.2533
298,-9002.7241,-900.2724,0.1479,225.5138,1.0787,0.3306,0.7289,0.2617
299,-9042.8731,-904.2873,0.1356,227.9887,1.0662,0.3214,0.7359,0.2550
300,-9083.8365,-908.3837,0.1276,228.9293,1.0831,0.3176,0.7378,0.2533
301,-9018.1699,-901.8170,0.1370,228.0706,1.0913,0.3198,0.7359,0.2583
302,-9132.6341,-913.2634,0.1350,228.7609,1.0727,0.3181,0.7381,0.2550
303,-8905.0134,-890.5013,0.1264,230.6147,1.0747,0.3137,0.7437,0.2533
304,-8898.5665,-889.8566,0.1277,230.5729,1.0692,0.3145,0.7441,0.2483
305,-9169.3538,-916.9354,0.1272,228.7326,1.0775,0.3188,0.7370,0.2517
306,-8943.5120,-894.3512,0.1298,227.9311,1.0908,0.3174,0.7341,0.2500
307,-8853.5279,-885.3528,0.1343,227.1608,1.0827,0.3249,0.7322,0.2617
308,-8913.0479,-891.3048,0.1247,228.1384,1.0896,0.3176,0.7344,0.2550
309,-9011.6758,-901.1676,0.1378,227.1396,1.0565,0.3246,0.7333,0.2583
310,-8999.7670,-899.9767,0.1336,227.7649,1.0563,0.3213,0.7344,0.2533
311,-8915.7061,-891.5706,0.1286,229.2570,1.0884,0.3146,0.7389,0.2500
312,-9044.8223,-904.4822,0.1368,227.6465,1.0593,0.3226,0.7352,0.2533
313,-9058.1304,-905.8130,0.1383,226.4914,1.0617,0.3240,0.7304,0.2583
314,-8793.2145,-879.3214,0.1266,228.3818,1.0766,0.3195,0.7363,0.2533
315,-9231.9672,-923.1967,0.1374,223.3974,1.0442,0.3231,0.7185,0.2517
316,-8570.2209,-857.0221,0.1505,224.5295,1.0638,0.3236,0.7252,0.2517
317,-8585.5214,-858.5521,0.1467,222.1952,1.0541,0.3290,0.7159,0.2600
318,-9043.0692,-904.3069,0.1369,225.0829,1.0578,0.3204,0.7244,0.2500
319,-8847.7893,-884.7789,0.1275,227.4217,1.0586,0.3154,0.7326,0.2450
320,-8744.4506,-874.4451,0.1305,225.8540,1.0820,0.3182,0.7267,0.2533
321,-8236.6688,-823.6669,0.1400,225.1102,1.0933,0.3196,0.7248,0.2483
322,-8483.2348,-848.3235,0.1572,221.7922,1.0849,0.3348,0.7148,0.2667
323,-8091.1471,-809.1147,0.1472,223.2482,1.0823,0.3262,0.7185,0.2583
324,-7565.4433,-756.5443,0.1323,227.9673,1.0928,0.3224,0.7344,0.2617
325,-8182.2279,-818.2228,0.1289,226.8341,1.0757,0.3188,0.7300,0.2550
326,-8329.8949,-832.9895,0.1332,225.8262,1.0784,0.3215,0.7267,0.2533
327,-8214.0014,-821.4001,0.1501,223.4009,1.0626,0.3266,0.7200,0.2633
328,-8442.3750,-844.2375,0.1383,226.9780,1.0620,0.3169,0.7315,0.2533
329,-8052.1792,-805.2179,0.1351,226.5279,1.0941,0.3227,0.7296,0.2583
330,-8223.9469,-822.3947,0.1300,232.8163,1.0601,0.3179,0.7544,0.2567
331,-8664.6946,-866.4695,0.1185,236.0891,1.0495,0.3093,0.7648,0.2517
332,-8366.7943,-836.6794,0.1207,234.1520,1.0513,0.3114,0.7574,0.2517
333,-8390.4551,-839.0455,0.1192,235.1144,1.0506,0.3105,0.7611,0.2450
334,-9070.2937,-907.0294,0.1208,236.5323,1.0436,0.3096,0.7670,0.2533
335,-8670.5233,-867.0523,0.1179,236.7677,1.0509,0.3078,0.7674,0.2483
336,-8583.5141,-858.3514,0.1235,234.5988,1.0444,0.3149,0.7604,0.2533
337,-8590.4057,-859.0406,0.1148,237.7589,1.0485,0.3075,0.7704,0.2500
338,-8819.1580,-881.9158,0.1154,237.4527,1.0552,0.3062,0.7696,0.2450
339,-8051.9003,-805.1900,0.1160,236.1726,1.0456,0.3107,0.7641,0.2517
340,-8571.3496,-857.1350,0.0991,241.5633,1.0533,0.3001,0.7822,0.2467
341,-8499.9796,-849.9980,0.1056,238.8865,1.0653,0.3089,0.7730,0.2550
342,-8308.1464,-830.8146,0.1088,239.0680,1.0605,0.3076,0.7748,0.2500
343,-8050.0222,-805.0022,0.1177,234.1574,1.0762,0.3146,0.7563,0.2550
344,-8517.2093,-851.7209,0.1271,231.0187,1.0656,0.3181,0.7456,0.2633
345,-9054.6109,-905.4611,0.1244,230.8132,1.0885,0.3160,0.7444,0.2533
346,-9218.2265,-921.8226,0.1288,231.0055,1.0573,0.3147,0.7459,0.2500
347,-9015.8543,-901.5854,0.1226,230.1972,1.0674,0.3145,0.7415,0.2500
348,-8778.2114,-877.8211,0.1315,229.5055,1.0613,0.3187,0.7407,0.2600
349,-8402.3458,-840.2346,0.1281,228.7360,1.0771,0.3221,0.7367,0.2650
350,-7547.0249,-754.7025,0.1368,225.7322,1.1311,0.3259,0.7263,0.2633
351,-7050.0638,-705.0064,0.1324,227.8902,1.1294,0.3206,0.7333,0.2583
352,-6765.1857,-676.5186,0.1333,224.8335,1.2005,0.3268,0.7211,0.2633
353,-7014.0674,-701.4067,0.1412,223.3524,1.1384,0.3348,0.7178,0.2717
354,-7038.0060,-703.8006,0.1285,228.3252,1.0854,0.3259,0.7356,0.2617
355,-6822.5566,-682.2557,0.1298,228.9408,1.1697,0.3246,0.7378,0.2600
356,-7576.8641,-757.6864,0.1146,232.9241,1.1138,0.3151,0.7507,0.2500
357,-7580.8097,-758.0810,0.1248,232.7392,1.1441,0.3175,0.7522,0.2533
358,-7540.1659,-754.0166,0.1176,232.9286,1.1211,0.3177,0.7515,0.2550
359,-7607.0455,-760.7045,0.1269,231.5921,1.1270,0.3191,0.7481,0.2517
360,-7542.1867,-754.2187,0.1317,229.4602,1.0974,0.3258,0.7407,0.2633
361,-7380.0584,-738.0058,0.1136,233.6023,1.0957,0.3147,0.7533,0.2500
362,-6705.1681,-670.5168,0.1191,233.9334,1.1061,0.3141,0.7556,0.2550
363,-6729.3553,-672.9355,0.1157,232.6846,1.0924,0.3148,0.7496,0.2483
364,-6283.6785,-628.3678,0.1395,225.3926,1.1032,0.3323,0.7259,0.2650
365,-6881.9506,-688.1951,0.1289,226.2079,1.0739,0.3275,0.7270,0.2633
366,-5364.2640,-536.4264,0.1397,221.4083,1.1274,0.3307,0.7093,0.2567
367,-5493.8932,-549.3893,0.1257,225.4494,1.1021,0.3218,0.7233,0.2517
368,-4922.5566,-492.2557,0.1501,217.9593,1.0923,0.3425,0.6974,0.2700
369,-5468.1764,-546.8176,0.1469,219.8610,1.0701,0.3338,0.7048,0.2650
370,-5555.4106,-555.5411,0.1509,214.9850,1.0798,0.3379,0.6856,0.2650
371,-5258.5021,-525.8502,0.1476,216.7192,1.0891,0.3351,0.6911,0.2600
372,-5335.7244,-533.5724,0.1693,213.7505,1.0820,0.3442,0.6848,0.2633
373,-5197.0466,-519.7047,0.1357,221.1932,1.0903,0.3267,0.7070,0.2567
374,-5094.5213,-509.4521,0.1393,218.7990,1.0636,0.3322,0.6978,0.2567
375,-5211.7609,-521.1761,0.1521,218.6508,1.0485,0.3376,0.7004,0.2600
376,-5261.8740,-526.1874,0.1336,220.0593,1.1067,0.3301,0.7026,0.2517
377,-5497.3735,-549.7373,0.1459,221.9277,1.1241,0.3308,0.7126,0.2567
378,-5168.6719,-516.8672,0.1392,222.8562,1.1111,0.3294,0.7144,0.2550
379,-5123.1097,-512.3110,0.1388,220.5485,1.1404,0.3294,0.7044,0.2483
380,-4979.3608,-497.9361,0.1350,224.3042,1.1375,0.3277,0.7193,0.2567
381,-5321.2273,-532.1227,0.1400,222.9104,1.0924,0.3312,0.7163,0.2633
382,-5827.3644,-582.7364,0.1354,223.5855,1.0987,0.3223,0.7170,0.2450
383,-5158.2963,-515.8296,0.1396,221.7352,1.1083,0.3260,0.7104,0.2467
384,-5314.9390,-531.4939,0.1629,216.0973,1.1237,0.3403,0.6930,0.2600
385,-5068.5392,-506.8539,0.1423,221.4114,1.1192,0.3318,0.7100,0.2617
386,-5169.0632,-516.9063,0.1422,216.9871,1.1351,0.3320,0.6915,0.2550
387,-5205.1106,-520.5111,0.1310,224.6600,1.1268,0.3202,0.7200,0.2417
388,-5122.6342,-512.2634,0.1303,223.7061,1.1438,0.3233,0.7167,0.2500
389,-5245.8886,-524.5889,0.1691,211.5803,1.0884,0.3425,0.6756,0.2583
390,-5278.5111,-527.8511,0.1440,216.0361,1.0702,0.3312,0.6878,0.2467
391,-5175.1423,-517.5142,0.1648,214.8990,1.0797,0.3388,0.6893,0.2583
392,-5833.4301,-583.3430,0.1661,208.6813,1.0973,0.3423,0.6637,0.2600
393,-5211.9482,-521.1948,0.1733,209.7180,1.0711,0.3425,0.6693,0.2533
394,-6044.5523,-604.4552,0.1755,207.3078,1.0839,0.3459,0.6600,0.2550
395,-6273.2793,-627.3279,0.1680,212.0147,1.0686,0.3363,0.6778,0.2467
396,-5803.4618,-580.3462,0.1579,215.6084,1.0802,0.3362,0.6904,0.2567
397,-5824.0295,-582.4030,0.1489,217.0815,1.0620,0.3339,0.6944,0.2550
398,-6005.9042,-600.5904,0.1676,210.7100,1.1097,0.3415,0.6722,0.2617
399,-6068.2963,-606.8296,0.1688,209.7587,1.0983,0.3459,0.6689,0.2633
400,-5548.3077,-554.8308,0.1580,214.1880,1.1763,0.3380,0.6837,0.2667
401,-5522.0200,-552.2020,0.1399,216.0299,1.0905,0.3289,0.6878,0.2417
402,-5168.0696,-516.8070,0.1529,209.9450,1.1322,0.3400,0.6659,0.2517
403,-5415.4992,-541.5499,0.1624,213.2641,1.0723,0.3383,0.6811,0.2567
404,-5507.4517,-550.7452,0.1465,214.4527,1.1929,0.3364,0.6822,0.2550
405,-5118.1789,-511.8179,0.1467,215.9318,1.2136,0.3381,0.6874,0.2633
406,-4924.7372,-492.4737,0.1434,216.8169,1.2895,0.3301,0.6907,0.2500
407,-4996.3859,-499.6386,0.1451,214.4658,1.2099,0.3350,0.6819,0.2600
408,-5331.0022,-533.1002,0.1528,216.8833,1.1656,0.3345,0.6937,0.2633
409,-5138.9515,-513.8951,0.1518,213.3785,1.2802,0.3381,0.6781,0.2600
410,-5056.5077,-505.6508,0.1493,212.8996,1.2033,0.3386,0.6763,0.2600
411,-5002.5363,-500.2536,0.1383,221.2135,1.2143,0.3274,0.7078,0.2483
412,-5301.5804,-530.1580,0.1413,217.3202,1.2393,0.3340,0.6933,0.2567
413,-5219.1261,-521.9126,0.1474,217.7350,1.2111,0.3368,0.6956,0.2617
414,-5357.2026,-535.7203,0.1395,220.5727,1.1533,0.3334,0.7067,0.2650
415,-5540.1137,-554.0114,0.1376,223.6332,1.1497,0.3259,0.7178,0.2550
416,-5265.6345,-526.5634,0.1423,219.1932,1.1699,0.3295,0.7000,0.2433
417,-5048.9495,-504.8950,0.1561,212.5719,1.1437,0.3396,0.6763,0.2583
418,-5396.5622,-539.6562,0.1380,218.3128,1.1585,0.3320,0.6948,0.2550
419,-6132.7552,-613.2755,0.1459,220.6525,1.0727,0.3323,0.7078,0.2600
420,-6293.2720,-629.3272,0.1440,220.7901,1.0742,0.3288,0.7078,0.2483
421,-5665.9408,-566.5941,0.1478,219.4405,1.1005,0.3364,0.7033,0.2667
422,-5848.1877,-584.8188,0.1478,218.4819,1.1279,0.3326,0.6989,0.2517
423,-5956.2147,-595.6215,0.1444,220.2028,1.0987,0.3282,0.7048,0.2500
424,-6174.1231,-617.4123,0.1511,221.2657,1.1197,0.3352,0.7111,0.2650
425,-5966.4619,-596.6462,0.1370,218.7370,1.1105,0.3319,0.6974,0.2567
426,-6175.2860,-617.5286,0.1356,219.0567,1.0874,0.3293,0.6985,0.2550
427,-6478.9142,-647.8914,0.1484,218.0736,1.0708,0.3359,0.6974,0.2633
428,-6170.7701,-617.0770,0.1388,219.6106,1.1132,0.3312,0.7015,0.2567
429,-6185.4287,-618.5429,0.1488,217.4336,1.1393,0.3352,0.6941,0.2667
430,-5857.4393,-585.7439,0.1431,221.9917,1.1085,0.3291,0.7119,0.2583
431,-5863.2253,-586.3225,0.1429,218.3128,1.0888,0.3309,0.6959,0.2533
432,-5873.2726,-587.3273,0.1548,214.4561,1.1510,0.3362,0.6833,0.2500
433,-5730.0498,-573.0050,0.1429,216.1283,1.1341,0.3346,0.6878,0.2583
434,-5878.4803,-587.8480,0.1465,218.8634,1.1349,0.3316,0.6993,0.2517
435,-5818.6365,-581.8637,0.1472,217.7359,1.1220,0.3316,0.6956,0.2500
436,-6344.8838,-634.4884,0.1312,224.1729,1.0870,0.3260,0.7185,0.2633
437,-5719.2892,-571.9289,0.1378,222.7843,1.0788,0.3246,0.7137,0.2533
438,-5504.8969,-550.4897,0.1374,225.7457,1.0876,0.3266,0.7263,0.2633
439,-5686.6766,-568.6677,0.1319,224.3033,1.0817,0.3272,0.7196,0.2633
440,-5805.6503,-580.5650,0.1222,226.4876,1.0965,0.3171,0.7252,0.2500
441,-5478.3564,-547.8356,0.1342,223.5867,1.0930,0.3231,0.7159,0.2517
442,-5255.2148,-525.5215,0.1401,221.9140,1.0612,0.3289,0.7111,0.2600
443,-5470.7397,-547.0740,0.1330,221.4990,1.0985,0.3273,0.7078,0.2517
444,-5184.0988,-518.4099,0.1475,220.8907,1.0880,0.3342,0.7085,0.2667
445,-5070.7537,-507.0754,0.1502,219.2192,1.0776,0.3379,0.7026,0.2650
446,-5009.8431,-500.9843,0.1469,222.1566,1.0999,0.3319,0.7137,0.2650
447,-5069.9388,-506.9939,0.1270,223.7780,1.1340,0.3240,0.7159,0.2550
448,-4972.2646,-497.2265,0.1474,220.0850,1.1087,0.3339,0.7048,0.2667
449,-5011.7585,-501.1758,0.1423,222.4995,1.1101,0.3339,0.7133,0.2667
450,-4790.2078,-479.0208,0.1428,219.1107,1.1027,0.3338,0.6993,0.2617
451,-5102.6759,-510.2676,0.1478,218.2179,1.0997,0.3344,0.6970,0.2567
452,-4851.4694,-485.1469,0.1485,219.2078,1.1122,0.3337,0.7015,0.2617
453,-4867.8438,-486.7844,0.1340,221.0616,1.1211,0.3261,0.7059,0.2500
454,-4744.2278,-474.4228,0.1349,220.7201,1.1029,0.3271,0.7044,0.2500
455,-5468.8342,-546.8834,0.1373,218.6142,1.0770,0.3324,0.6970,0.2617
456,-4782.9633,-478.2963,0.1397,217.9419,1.0898,0.3360,0.6948,0.2667
457,-4780.6293,-478.0629,0.1407,222.5053,1.1070,0.3286,0.7141,0.2550
458,-4746.8264,-474.6826,0.1397,223.0781,1.0977,0.3285,0.7159,0.2600
459,-4803.0288,-480.3029,0.1277,227.8046,1.0608,0.3186,0.7326,0.2483
460,-4818.4751,-481.8475,0.1259,227.1941,1.0913,0.3236,0.7296,0.2600
461,-4888.7227,-488.8723,0.1376,224.0226,1.1179,0.3249,0.7193,0.2567
462,-5010.5551,-501.0555,0.1333,225.8868,1.0856,0.3228,0.7263,0.2550
463,-5041.4951,-504.1495,0.1330,227.3025,1.1117,0.3209,0.7319,0.2517
464,-5155.5100,-515.5510,0.1324,224.8567,1.1801,0.3234,0.7207,0.2467
465,-4647.8181,-464.7818,0.1277,224.7886,1.1440,0.3253,0.7200,0.2583
466,-4560.2004,-456.0200,0.1311,223.8612,1.1428,0.3248,0.7167,0.2567
467,-4975.9519,-497.5952,0.1267,225.7595,1.1048,0.3247,0.7244,0.2567
468,-5004.6571,-500.4657,0.1312,223.4749,1.1237,0.3270,0.7152,0.2583
469,-4848.1064,-484.8106,0.1339,225.0512,1.1237,0.3258,0.7226,0.2600
470,-5314.0758,-531.4076,0.1380,226.0289,1.1356,0.3253,0.7274,0.2567
471,-5074.2643,-507.4264,0.1329,224.6303,1.1624,0.3258,0.7207,0.2600
472,-5191.2141,-519.1214,0.1388,224.8157,1.1253,0.3297,0.7230,0.2633
473,-5227.3658,-522.7366,0.1328,226.1955,1.1121,0.3205,0.7267,0.2500
474,-4944.5866,-494.4587,0.1261,226.9224,1.1613,0.3256,0.7281,0.2633
475,-4933.1502,-493.3150,0.1202,228.5340,1.1299,0.3203,0.7337,0.2567
476,-4984.9279,-498.4928,0.1163,233.2152,1.1232,0.3109,0.7515,0.2500
477,-5177.9528,-517.7953,0.1231,229.8024,1.1225,0.3204,0.7396,0.2633
478,-5400.5410,-540.0541,0.1373,224.7634,1.1942,0.3301,0.7219,0.2667
479,-5111.6456,-511.1646,0.1237,229.7620,1.0876,0.3207,0.7393,0.2567
480,-4931.4533,-493.1453,0.1289,226.2107,1.1573,0.3234,0.7259,0.2550
481,-5066.5667,-506.6567,0.1313,221.6297,1.1356,0.3331,0.7078,0.2667
482,-6032.1241,-603.2124,0.1489,215.3953,1.1159,0.3368,0.6859,0.2650
483,-5654.9884,-565.4988,0.1379,216.8586,1.1952,0.3346,0.6900,0.2567
484,-5777.5722,-577.7572,0.1498,213.7393,1.1309,0.3429,0.6804,0.2683
485,-6469.1109,-646.9111,0.1558,217.8753,1.1287,0.3335,0.6981,0.2617
486,-6110.4876,-611.0488,0.1651,213.3028,1.1043,0.3439,0.6819,0.2717
487,-6104.9753,-610.4975,0.1633,212.3137,1.1595,0.3466,0.6774,0.2650
488,-6131.9508,-613.1951,0.1546,215.2316,1.1123,0.3388,0.6874,0.2600
489,-6590.9506,-659.0951,0.1657,216.5726,1.0702,0.3435,0.6959,0.2717
490,-6452.0273,-645.2027,0.1510,218.7850,1.1052,0.3303,0.7004,0.2583
491,-6018.5586,-601.8559,0.1598,212.4358,1.1631,0.3412,0.6767,0.2700
492,-5584.0145,-558.4014,0.1664,209.0337,1.1068,0.3455,0.6637,0.2617
493,-5922.2170,-592.2217,0.1540,208.9777,1.1230,0.3453,0.6622,0.2650
494,-6935.7245,-693.5724,0.1552,210.3310,1.1317,0.3446,0.6689,0.2667
495,-6395.6504,-639.5650,0.1574,207.3370,1.1176,0.3476,0.6567,0.2633
496,-5569.5367,-556.9537,0.1708,205.5786,1.2059,0.3527,0.6515,0.2650
497,-5990.2188,-599.0219,0.1780,204.9190,1.1754,0.3557,0.6500,0.2717
498,-6244.9747,-624.4975,0.1645,203.9247,1.1429,0.3560,0.6448,0.2733
499,-5231.5944,-523.1594,0.1776,205.6613,1.1527,0.3580,0.6533,0.2767
500,-5066.6209,-506.6621,0.1801,204.3113,1.1885,0.3601,0.6478,0.2767
501,-5955.4206,-595.5421,0.1606,203.7959,1.2270,0.3574,0.6419,0.2733
502,-5485.2524,-548.5252,0.1697,209.3466,1.2143,0.3540,0.6663,0.2817
503,-5627.8052,-562.7805,0.1617,215.3987,1.1796,0.3447,0.6893,0.2750
504,-5366.1943,-536.6194,0.1527,215.7639,1.1952,0.3393,0.6889,0.2633
505,-5389.8789,-538.9879,0.1560,214.1707,1.1851,0.3418,0.6830,0.2650
506,-5132.7003,-513.2700,0.1576,212.6244,1.3219,0.3471,0.6767,0.2783
507,-5074.0545,-507.4055,0.1514,215.1538,1.1990,0.3420,0.6859,0.2700
508,-5262.0702,-526.2070,0.1588,213.5338,1.2817,0.3469,0.6811,0.2767
509,-5274.8765,-527.4877,0.1353,219.2887,1.2317,0.3308,0.6989,0.2583
510,-5186.1814,-518.6181,0.1443,213.5289,1.2935,0.3413,0.6774,0.2650
511,-5145.7716,-514.5772,0.1608,211.1727,1.2698,0.3510,0.6719,0.2750
512,-4368.8823,-436.8882,0.1554,209.2780,1.2779,0.3513,0.6622,0.2767
513,-4471.3333,-447.1333,0.1571,210.2622,1.3188,0.3450,0.6663,0.2683
514,-4630.1481,-463.0148,0.1455,211.6910,1.3580,0.3409,0.6700,0.2650
515,-4584.7100,-458.4710,0.1369,213.6828,1.1896,0.3369,0.6767,0.2533
516,-4977.3986,-497.7399,0.1535,212.6010,1.3301,0.3394,0.6759,0.2600
517,-4938.8696,-493.8870,0.1535,216.2488,1.1282,0.3311,0.6904,0.2533
518,-4786.2826,-478.6283,0.1517,214.6542,1.2324,0.3383,0.6833,0.2700
519,-4993.3818,-499.3382,0.1492,212.7180,1.2909,0.3389,0.6744,0.2667
520,-5244.6936,-524.4694,0.1464,215.6715,1.1654,0.3338,0.6867,0.2617
521,-5157.1124,-515.7112,0.1502,214.3810,1.1795,0.3366,0.6819,0.2667
522,-5099.5815,-509.9582,0.1496,217.2533,1.1132,0.3356,0.6944,0.2667
523,-5184.0212,-518.4021,0.1659,212.9591,1.1214,0.3497,0.6804,0.2867
524,-4633.5424,-463.3542,0.1521,216.6373,1.1469,0.3418,0.6926,0.2783
525,-5318.7300,-531.8730,0.1343,219.4657,1.1180,0.3285,0.6996,0.2583
526,-4566.6278,-456.6628,0.1400,218.7839,1.1343,0.3343,0.6981,0.2683
527,-5477.7669,-547.7767,0.1450,217.7734,1.1604,0.3326,0.6944,0.2617
528,-4737.7509,-473.7751,0.1356,220.2941,1.1464,0.3306,0.7030,0.2667
529,-4644.8765,-464.4876,0.1449,219.4092,1.1523,0.3325,0.7015,0.2650
530,-4798.9996,-479.9000,0.1324,221.9333,1.1736,0.3283,0.7093,0.2617
531,-4652.9716,-465.2972,0.1363,220.0077,1.1448,0.3309,0.7026,0.2600
532,-4722.6137,-472.2614,0.1285,224.5795,1.2471,0.3264,0.7181,0.2700
533,-4947.0442,-494.7044,0.1229,226.1622,1.0923,0.3204,0.7241,0.2583
534,-5072.5263,-507.2526,0.1283,223.1191,1.1881,0.3253,0.7126,0.2617
535,-4917.3348,-491.7335,0.1361,224.0666,1.1125,0.3259,0.7189,0.2583
536,-4848.4870,-484.8487,0.1342,224.0789,1.1148,0.3261,0.7189,0.2600
537,-4910.3143,-491.0314,0.1377,225.8961,1.0723,0.3247,0.7270,0.2617
538,-5098.5593,-509.8559,0.1232,227.3502,1.0960,0.3209,0.7300,0.2583
539,-4957.1070,-495.7107,0.1355,223.8171,1.0758,0.3251,0.7178,0.2550
540,-4627.2458,-462.7246,0.1258,227.1297,1.1224,0.3199,0.7285,0.2583
541,-4831.6462,-483.1646,0.1336,224.1908,1.0956,0.3278,0.7185,0.2683
542,-4676.5447,-467.6545,0.1340,224.4744,1.1758,0.3271,0.7200,0.2617
543,-4690.0915,-469.0092,0.1337,221.7533,1.1053,0.3272,0.7085,0.2633
544,-4597.7071,-459.7707,0.1469,216.9950,1.1110,0.3338,0.6919,0.2683
545,-4489.8347,-448.9835,0.1374,220.3476,1.1282,0.3334,0.7037,0.2650
546,-4758.0468,-475.8047,0.1319,221.2287,1.1411,0.3280,0.7056,0.2583
547,-4535.6889,-453.5689,0.1294,222.1125,1.1452,0.3273,0.7089,0.2583
548,-4451.4106,-445.1411,0.1392,219.7275,1.1143,0.3337,0.7011,0.2617
549,-4576.3414,-457.6341,0.1306,220.3422,1.1416,0.3313,0.7022,0.2633
550,-4676.3503,-467.6350,0.1354,222.8678,1.1022,0.3298,0.7133,0.2650
551,-4552.4998,-455.2500,0.1357,222.6358,1.0958,0.3276,0.7126,0.2617
552,-4912.1407,-491.2141,0.1464,218.4125,1.1145,0.3342,0.6985,0.2517
553,-4518.7385,-451.8739,0.1296,223.6326,1.1356,0.3242,0.7152,0.2533
554,-4513.6533,-451.3653,0.1381,219.5887,1.0991,0.3346,0.7015,0.2600
555,-4600.8397,-460.0840,0.1386,220.4029,1.1222,0.3331,0.7052,0.2600
556,-4425.0287,-442.5029,0.1480,218.2812,1.1343,0.3364,0.6981,0.2617
557,-4970.0239,-497.0024,0.1277,224.8611,1.1238,0.3215,0.7200,0.2500
558,-4705.2509,-470.5251,0.1226,228.6720,1.1446,0.3222,0.7348,0.2617
559,-4382.9583,-438.2958,0.1357,223.4309,1.1344,0.3279,0.7156,0.2617
560,-4494.4101,-449.4410,0.1309,224.5104,1.0881,0.3279,0.7193,0.2650
561,-4433.8732,-443.3873,0.1372,224.7796,1.1765,0.3314,0.7226,0.2700
562,-4552.3239,-455.2324,0.1297,229.3237,1.0964,0.3210,0.7389,0.2583
563,-4611.5017,-461.1502,0.1310,225.1025,1.0779,0.3294,0.7230,0.2667
564,-4875.5871,-487.5587,0.1304,227.4143,1.0836,0.3237,0.7315,0.2617
565,-4755.5142,-475.5514,0.1393,222.4770,1.0544,0.3310,0.7133,0.2683
566,-4789.0190,-478.9019,0.1327,224.2450,1.0954,0.3277,0.7196,0.2650
567,-4691.5352,-469.1535,0.1290,224.9104,1.1771,0.3248,0.7207,0.2567
568,-4777.1562,-477.7156,0.1411,222.9748,1.0994,0.3309,0.7156,0.2667
569,-4682.1903,-468.2190,0.1288,226.4595,1.0907,0.3227,0.7270,0.2583
570,-4962.6958,-496.2696,0.1231,229.9784,1.1232,0.3192,0.7400,0.2550
571,-5105.3970,-510.5397,0.1115,233.6247,1.1577,0.3126,0.7522,0.2517
572,-5339.6670,-533.9667,0.1126,235.0085,1.1154,0.3107,0.7585,0.2467
573,-5165.9484,-516.5948,0.1191,231.8410,1.0959,0.3180,0.7470,0.2617
574,-5034.2606,-503.4261,0.1196,231.0646,1.1560,0.3191,0.7433,0.2583
575,-5263.9680,-526.3968,0.1250,230.3587,1.1438,0.3204,0.7426,0.2567
576,-4808.9589,-480.8959,0.1226,230.5387,1.1461,0.3193,0.7422,0.2533
577,-5368.6822,-536.8682,0.1212,228.3566,1.1028,0.3192,0.7333,0.2483
578,-5167.4992,-516.7499,0.1271,228.1761,1.1054,0.3259,0.7337,0.2633
579,-5077.2772,-507.7277,0.1163,234.0382,1.0971,0.3124,0.7552,0.2517
580,-5286.7103,-528.6710,0.1178,234.4149,1.0919,0.3125,0.7574,0.2517
581,-5241.2540,-524.1254,0.1158,234.4583,1.1049,0.3142,0.7574,0.2500
582,-4879.4595,-487.9460,0.1334,226.9070,1.1839,0.3276,0.7296,0.2633
583,-4759.0128,-475.9013,0.1155,232.5220,1.1510,0.3109,0.7485,0.2483
584,-5018.4794,-501.8479,0.1119,235.1133,1.1384,0.3090,0.7585,0.2483
585,-4909.2788,-490.9279,0.1174,229.2566,1.1754,0.3175,0.7356,0.2500
586,-4966.2550,-496.6255,0.1272,228.4727,1.1070,0.3209,0.7352,0.2583
587,-5709.7990,-570.9799,0.1313,229.5441,1.0680,0.3224,0.7415,0.2600
588,-5369.0644,-536.9064,0.1192,232.0281,1.0703,0.3173,0.7493,0.2600
589,-5138.4735,-513.8474,0.1166,231.0574,1.1046,0.3168,0.7437,0.2550
590,-5479.1106,-547.9111,0.1331,228.8332,1.1155,0.3236,0.7381,0.2667
591,-5176.9326,-517.6933,0.1158,231.5243,1.1338,0.3133,0.7456,0.2500
592,-5015.1845,-501.5184,0.1217,230.7141,1.1702,0.3183,0.7426,0.2550
